期号,num1,num2,num3,和值,跨度,类型
2012073,4,6,4,14,2,组三
2012074,2,7,6,15,5,组六
2012075,9,8,9,26,1,组三
2012076,0,7,8,15,8,组六
2012077,4,1,2,7,3,组六
2012078,6,6,0,12,6,组三
2012079,0,1,0,1,1,组三
2012080,7,7,2,16,5,组三
2012081,3,9,9,21,6,组三
2012082,9,9,0,18,9,组三
2012083,6,8,8,22,2,组三
2012084,2,3,8,13,6,组六
2012085,4,7,8,19,4,组六
2012086,7,1,6,14,6,组六
2012087,6,8,4,18,4,组六
2012088,5,3,5,13,2,组三
2012089,2,2,1,5,1,组三
2012090,6,8,2,16,6,组六
2012091,8,3,5,16,5,组六
2012092,7,3,9,19,6,组六
2012093,6,7,1,14,6,组六
2012094,6,0,8,14,8,组六
2012095,9,5,6,20,4,组六
2012096,7,4,9,20,5,组六
2012097,6,8,2,16,6,组六
2012098,6,1,1,8,5,组三
2012099,1,0,5,6,5,组六
2012100,4,8,9,21,5,组六
2012101,3,7,7,17,4,组三
2012102,9,5,5,19,4,组三
2012103,2,7,3,12,5,组六
2012104,3,8,8,19,5,组三
2012105,5,4,2,11,3,组六
2012106,6,8,2,16,6,组六
2012107,2,6,9,17,7,组六
2012108,3,9,9,21,6,组三
2012109,2,4,1,7,3,组六
2012110,7,0,4,11,7,组六
2012111,4,6,1,11,5,组六
2012112,7,5,0,12,7,组六
2012113,4,3,2,9,2,组六
2012114,0,7,9,16,9,组六
2012115,0,2,9,11,9,组六
2012116,4,7,1,12,6,组六
2012117,0,4,2,6,4,组六
2012118,8,0,4,12,8,组六
2012119,8,3,6,17,5,组六
2012120,4,6,9,19,5,组六
2012121,6,7,0,13,7,组六
2012122,4,7,4,15,3,组三
2012123,6,2,2,10,4,组三
2012124,9,0,1,10,9,组六
2012125,6,7,8,21,2,组六
2012126,2,8,1,11,7,组六
2012127,2,0,5,7,5,组六
2012128,1,7,8,16,7,组六
2012129,9,2,1,12,8,组六
2012130,2,1,1,4,1,组三
2012131,5,8,6,19,3,组六
2012132,6,2,6,14,4,组三
2012133,6,3,8,17,5,组六
2012134,0,4,9,13,9,组六
2012135,5,6,9,20,4,组六
2012136,7,2,0,9,7,组六
2012137,8,8,2,18,6,组三
2012138,3,8,4,15,5,组六
2012139,7,1,9,17,8,组六
2012140,0,4,4,8,4,组三
2012141,2,5,0,7,5,组六
2012142,9,6,7,22,3,组六
2012143,9,9,0,18,9,组三
2012144,2,7,8,17,6,组六
2012145,8,5,6,19,3,组六
2012146,7,2,8,17,6,组六
2012147,5,6,8,19,3,组六
2012148,5,2,4,11,3,组六
2012149,9,4,0,13,9,组六
2012150,5,9,8,22,4,组六
2012151,6,1,3,10,5,组六
2012152,7,3,9,19,6,组六
2012153,3,8,3,14,5,组三
2012154,2,0,6,8,6,组六
2012155,8,9,5,22,4,组六
2012156,4,4,0,8,4,组三
2012157,5,9,9,23,4,组三
2012158,7,7,2,16,5,组三
2012159,9,5,7,21,4,组六
2012160,9,7,0,16,9,组六
2012161,5,3,2,10,3,组六
2012162,2,4,3,9,2,组六
2012163,6,9,3,18,6,组六
2012164,7,1,8,16,7,组六
2012165,0,4,6,10,6,组六
2012166,8,6,2,16,6,组六
2012167,2,8,9,19,7,组六
2012168,6,5,1,12,5,组六
2012169,7,2,0,9,7,组六
2012170,7,8,8,23,1,组三
2012171,7,3,5,15,4,组六
2012172,4,3,7,14,4,组六
2012173,5,9,7,21,4,组六
2012174,2,1,8,11,7,组六
2012175,0,5,8,13,8,组六
2012176,4,0,0,4,4,组三
2012177,0,1,8,9,8,组六
2012178,3,5,7,15,4,组六
2012179,1,4,5,10,4,组六
2012180,9,9,0,18,9,组三
2012181,6,9,3,18,6,组六
2012182,4,5,6,15,2,组六
2012183,7,9,5,21,4,组六
2012184,1,6,9,16,8,组六
2012185,4,6,0,10,6,组六
2012186,6,7,3,16,4,组六
2012187,9,6,2,17,7,组六
2012188,6,3,8,17,5,组六
2012189,4,1,8,13,7,组六
2012190,3,1,3,7,2,组三
2012191,5,8,4,17,4,组六
2012192,5,7,6,18,2,组六
2012193,2,6,9,17,7,组六
2012194,1,5,9,15,8,组六
2012195,2,1,3,6,2,组六
2012196,9,9,3,21,6,组三
2012197,5,4,6,15,2,组六
2012198,1,1,2,4,1,组三
2012199,8,4,9,21,5,组六
2012200,2,8,2,12,6,组三
2012201,7,9,0,16,9,组六
2012202,1,0,2,3,2,组六
2012203,1,7,6,14,6,组六
2012204,3,6,1,10,5,组六
2012205,9,7,8,24,2,组六
2012206,6,0,8,14,8,组六
2012207,7,9,0,16,9,组六
2012208,7,5,7,19,2,组三
2012209,2,2,7,11,5,组三
2012210,5,7,4,16,3,组六
2012211,4,2,7,13,5,组六
2012212,1,4,4,9,3,组三
2012213,6,8,1,15,7,组六
2012214,3,2,1,6,2,组六
2012215,0,3,8,11,8,组六
2012216,7,7,5,19,2,组三
2012217,8,7,1,16,7,组六
2012218,1,7,0,8,7,组六
2012219,9,3,5,17,6,组六
2012220,0,9,9,18,9,组三
2012221,3,3,5,11,2,组三
2012222,2,4,0,6,4,组六
2012223,3,6,0,9,6,组六
2012224,5,4,0,9,5,组六
2012225,4,5,3,12,2,组六
2012226,0,1,0,1,1,组三
2012227,7,2,1,10,6,组六
2012228,0,8,1,9,8,组六
2012229,4,6,1,11,5,组六
2012230,6,4,4,14,2,组三
2012231,7,6,3,16,4,组六
2012232,1,4,7,12,6,组六
2012233,2,5,0,7,5,组六
2012234,6,1,1,8,5,组三
2012235,4,6,0,10,6,组六
2012236,9,2,9,20,7,组三
2012237,0,4,9,13,9,组六
2012238,0,9,7,16,9,组六
2012239,0,7,1,8,7,组六
2012240,0,6,3,9,6,组六
2012241,5,0,2,7,5,组六
2012242,9,6,8,23,3,组六
2012243,1,4,5,10,4,组六
2012244,4,5,3,12,2,组六
2012245,2,3,2,7,1,组三
2012246,5,7,1,13,6,组六
2012247,1,1,4,6,3,组三
2012248,9,4,0,13,9,组六
2012249,5,7,5,17,2,组三
2012250,9,9,9,27,0,豹子
2012251,1,0,8,9,8,组六
2012252,8,9,2,19,7,组六
2012253,8,9,3,20,6,组六
2012254,6,7,9,22,3,组六
2012255,4,0,4,8,4,组三
2012256,0,9,2,11,9,组六
2012257,3,5,5,13,2,组三
2012258,7,9,4,20,5,组六
2012259,0,8,1,9,8,组六
2012260,4,5,7,16,3,组六
2012261,6,8,6,20,2,组三
2012262,5,0,6,11,6,组六
2012263,4,3,6,13,3,组六
2012264,0,9,2,11,9,组六
2012265,8,6,5,19,3,组六
2012266,1,0,0,1,1,组三
2012267,4,4,6,14,2,组三
2012268,6,3,0,9,6,组六
2012269,1,5,3,9,4,组六
2012270,5,2,1,8,4,组六
2012271,6,5,6,17,1,组三
2012272,9,7,3,19,6,组六
2012273,7,0,6,13,7,组六
2012274,5,6,7,18,2,组六
2012275,3,6,1,10,5,组六
2012276,1,7,9,17,8,组六
2012277,9,1,1,11,8,组三
2012278,6,6,3,15,3,组三
2012279,9,5,4,18,5,组六
2012280,0,6,3,9,6,组六
2012281,0,9,6,15,9,组六
2012282,0,1,0,1,1,组三
2012283,1,5,4,10,4,组六
2012284,5,6,0,11,6,组六
2012285,6,0,5,11,6,组六
2012286,0,4,4,8,4,组三
2012287,2,3,1,6,2,组六
2012288,5,7,6,18,2,组六
2012289,8,8,4,20,4,组三
2012290,9,7,4,20,5,组六
2012291,0,2,1,3,2,组六
2012292,2,0,3,5,3,组六
2012293,0,8,6,14,8,组六
2012294,1,3,7,11,6,组六
2012295,2,9,5,16,7,组六
2012296,4,8,9,21,5,组六
2012297,8,1,4,13,7,组六
2012298,8,3,3,14,5,组三
2012299,0,8,7,15,8,组六
2012300,9,5,4,18,5,组六
2012301,5,7,9,21,4,组六
2012302,3,4,3,10,1,组三
2012303,5,8,5,18,3,组三
2012304,4,1,9,14,8,组六
2012305,7,2,1,10,6,组六
2012306,3,3,7,13,4,组三
2012307,6,8,7,21,2,组六
2012308,2,9,9,20,7,组三
2012309,2,8,7,17,6,组六
2012310,6,4,4,14,2,组三
2012311,6,4,4,14,2,组三
2012312,0,5,6,11,6,组六
2012313,1,3,8,12,7,组六
2012314,6,2,4,12,4,组六
2012315,0,0,7,7,7,组三
2012316,7,0,8,15,8,组六
2012317,1,7,7,15,6,组三
2012318,8,3,6,17,5,组六
2012319,0,5,1,6,5,组六
2012320,0,0,9,9,9,组三
2012321,1,3,3,7,2,组三
2012322,1,7,6,14,6,组六
2012323,8,9,9,26,1,组三
2012324,8,8,8,24,0,豹子
2012325,1,0,4,5,4,组六
2012326,8,9,6,23,3,组六
2012327,4,4,6,14,2,组三
2012328,8,1,4,13,7,组六
2012329,6,1,1,8,5,组三
2012330,2,1,9,12,8,组六
2012331,0,8,9,17,9,组六
2012332,8,2,2,12,6,组三
2012333,0,2,5,7,5,组六
2012334,5,2,4,11,3,组六
2012335,8,9,3,20,6,组六
2012336,5,5,7,17,2,组三
2012337,4,6,2,12,4,组六
2012338,3,3,1,7,2,组三
2012339,2,7,4,13,5,组六
2012340,6,5,4,15,2,组六
2012341,4,7,2,13,5,组六
2012342,4,9,2,15,7,组六
2012343,7,2,2,11,5,组三
2012344,4,8,8,20,4,组三
2012345,3,9,0,12,9,组六
2012346,4,3,7,14,4,组六
2012347,4,1,9,14,8,组六
2012348,8,2,1,11,7,组六
2012349,0,4,1,5,4,组六
2012350,8,9,6,23,3,组六
2012351,9,9,2,20,7,组三
2012352,9,4,4,17,5,组三
2012353,4,6,9,19,5,组六
2012354,1,8,3,12,7,组六
2012355,3,6,9,18,6,组六
2012356,4,6,2,12,4,组六
2012357,1,1,1,3,0,豹子
2012358,0,1,2,3,2,组六
2012359,1,4,6,11,5,组六
2013001,5,2,4,11,3,组六
2013002,5,9,9,23,4,组三
2013003,7,2,4,13,5,组六
2013004,1,8,4,13,7,组六
2013005,4,6,8,18,4,组六
2013006,8,5,3,16,5,组六
2013007,6,2,6,14,4,组三
2013008,5,9,9,23,4,组三
2013009,5,7,4,16,3,组六
2013010,6,8,8,22,2,组三
2013011,6,1,8,15,7,组六
2013012,7,6,0,13,7,组六
2013013,2,9,2,13,7,组三
2013014,2,6,6,14,4,组三
2013015,6,4,7,17,3,组六
2013016,7,0,8,15,8,组六
2013017,3,5,9,17,6,组六
2013018,8,2,4,14,6,组六
2013019,5,6,7,18,2,组六
2013020,9,6,3,18,6,组六
2013021,7,1,9,17,8,组六
2013022,7,4,4,15,3,组三
2013023,6,7,2,15,5,组六
2013024,8,5,9,22,4,组六
2013025,3,2,2,7,1,组三
2013026,8,9,5,22,4,组六
2013027,4,9,0,13,9,组六
2013028,0,7,2,9,7,组六
2013029,7,2,2,11,5,组三
2013030,3,5,4,12,2,组六
2013031,5,9,3,17,6,组六
2013032,8,9,8,25,1,组三
2013033,3,2,5,10,3,组六
2013034,6,9,0,15,9,组六
2013035,4,4,6,14,2,组三
2013036,9,2,1,12,8,组六
2013037,3,6,5,14,3,组六
2013038,8,0,6,14,8,组六
2013039,9,1,1,11,8,组三
2013040,8,9,8,25,1,组三
2013041,9,8,6,23,3,组六
2013042,0,9,1,10,9,组六
2013043,5,3,0,8,5,组六
2013044,7,3,1,11,6,组六
2013045,2,9,9,20,7,组三
2013046,4,4,6,14,2,组三
2013047,0,7,2,9,7,组六
2013048,2,6,3,11,4,组六
2013049,7,2,8,17,6,组六
2013050,2,2,1,5,1,组三
2013051,6,5,2,13,4,组六
2013052,6,4,2,12,4,组六
2013053,2,1,2,5,1,组三
2013054,7,3,2,12,5,组六
2013055,0,5,3,8,5,组六
2013056,4,8,1,13,7,组六
2013057,6,3,9,18,6,组六
2013058,2,4,8,14,6,组六
2013059,9,5,4,18,5,组六
2013060,5,3,0,8,5,组六
2013061,1,0,6,7,6,组六
2013062,1,4,3,8,3,组六
2013063,8,8,2,18,6,组三
2013064,4,6,5,15,2,组六
2013065,2,2,2,6,0,豹子
2013066,1,5,8,14,7,组六
2013067,0,4,4,8,4,组三
2013068,2,4,4,10,2,组三
2013069,1,1,9,11,8,组三
2013070,1,4,9,14,8,组六
2013071,0,4,0,4,4,组三
2013072,3,3,0,6,3,组三
2013073,0,4,3,7,4,组六
2013074,8,5,8,21,3,组三
2013075,9,5,4,18,5,组六
2013076,5,4,5,14,1,组三
2013077,9,1,1,11,8,组三
2013078,6,6,6,18,0,豹子
2013079,1,5,4,10,4,组六
2013080,2,3,7,12,5,组六
2013081,8,4,2,14,6,组六
2013082,5,4,6,15,2,组六
2013083,7,5,2,14,5,组六
2013084,1,2,5,8,4,组六
2013085,5,2,7,14,5,组六
2013086,6,7,9,22,3,组六
2013087,0,0,7,7,7,组三
2013088,8,0,6,14,8,组六
2013089,0,3,0,3,3,组三
2013090,1,4,3,8,3,组六
2013091,0,2,2,4,2,组三
2013092,6,9,1,16,8,组六
2013093,4,7,3,14,4,组六
2013094,5,0,2,7,5,组六
2013095,5,0,2,7,5,组六
2013096,3,4,2,9,2,组六
2013097,4,9,3,16,6,组六
2013098,2,4,9,15,7,组六
2013099,0,7,8,15,8,组六
2013100,7,6,4,17,3,组六
2013101,2,3,8,13,6,组六
2013102,8,6,2,16,6,组六
2013103,9,7,9,25,2,组三
2013104,8,4,5,17,4,组六
2013105,8,2,0,10,8,组六
2013106,5,1,1,7,4,组三
2013107,7,6,0,13,7,组六
2013108,3,2,0,5,3,组六
2013109,0,6,2,8,6,组六
2013110,1,6,4,11,5,组六
2013111,1,8,1,10,7,组三
2013112,6,0,6,12,6,组三
2013113,5,9,3,17,6,组六
2013114,2,4,6,12,4,组六
2013115,9,8,8,25,1,组三
2013116,0,4,7,11,7,组六
2013117,8,2,9,19,7,组六
2013118,4,0,5,9,5,组六
2013119,0,9,9,18,9,组三
2013120,2,9,0,11,9,组六
2013121,5,6,5,16,1,组三
2013122,8,7,7,22,1,组三
2013123,0,5,7,12,7,组六
2013124,3,6,3,12,3,组三
2013125,4,4,3,11,1,组三
2013126,6,3,0,9,6,组六
2013127,5,3,9,17,6,组六
2013128,0,8,2,10,8,组六
2013129,0,8,6,14,8,组六
2013130,0,4,3,7,4,组六
2013131,3,9,2,14,7,组六
2013132,1,0,4,5,4,组六
2013133,0,2,2,4,2,组三
2013134,2,6,0,8,6,组六
2013135,3,4,9,16,6,组六
2013136,5,6,8,19,3,组六
2013137,1,0,2,3,2,组六
2013138,0,4,0,4,4,组三
2013139,0,3,2,5,3,组六
2013140,8,5,7,20,3,组六
2013141,4,6,2,12,4,组六
2013142,9,1,4,14,8,组六
2013143,8,6,2,16,6,组六
2013144,1,5,2,8,4,组六
2013145,2,8,0,10,8,组六
2013146,7,2,1,10,6,组六
2013147,6,2,2,10,4,组三
2013148,8,0,3,11,8,组六
2013149,9,3,6,18,6,组六
2013150,0,3,6,9,6,组六
2013151,8,7,6,21,2,组六
2013152,4,3,8,15,5,组六
2013153,2,7,0,9,7,组六
2013154,9,5,4,18,5,组六
2013155,0,9,6,15,9,组六
2013156,1,2,8,11,7,组六
2013157,5,8,8,21,3,组三
2013158,4,7,0,11,7,组六
2013159,5,5,4,14,1,组三
2013160,0,3,6,9,6,组六
2013161,1,3,3,7,2,组三
2013162,1,9,9,19,8,组三
2013163,1,4,2,7,3,组六
2013164,9,5,1,15,8,组六
2013165,5,8,1,14,7,组六
2013166,4,4,4,12,0,豹子
2013167,3,4,1,8,3,组六
2013168,8,4,4,16,4,组三
2013169,2,7,3,12,5,组六
2013170,4,7,8,19,4,组六
2013171,0,2,7,9,7,组六
2013172,2,1,9,12,8,组六
2013173,3,8,4,15,5,组六
2013174,2,6,1,9,5,组六
2013175,6,5,2,13,4,组六
2013176,6,4,1,11,5,组六
2013177,3,9,6,18,6,组六
2013178,6,2,4,12,4,组六
2013179,5,1,1,7,4,组三
2013180,6,6,9,21,3,组三
2013181,1,5,3,9,4,组六
2013182,6,5,8,19,3,组六
2013183,4,5,2,11,3,组六
2013184,8,2,9,19,7,组六
2013185,2,8,6,16,6,组六
2013186,5,9,2,16,7,组六
2013187,2,6,6,14,4,组三
2013188,6,5,4,15,2,组六
2013189,2,9,5,16,7,组六
2013190,1,5,7,13,6,组六
2013191,4,7,3,14,4,组六
2013192,5,5,6,16,1,组三
2013193,7,7,5,19,2,组三
2013194,5,0,8,13,8,组六
2013195,5,0,0,5,5,组三
2013196,6,6,6,18,0,豹子
2013197,2,8,0,10,8,组六
2013198,5,5,3,13,2,组三
2013199,6,6,1,13,5,组三
2013200,4,6,8,18,4,组六
2013201,2,2,8,12,6,组三
2013202,1,3,7,11,6,组六
2013203,0,3,1,4,3,组六
2013204,4,9,9,22,5,组三
2013205,8,4,3,15,5,组六
2013206,1,7,3,11,6,组六
2013207,9,5,9,23,4,组三
2013208,4,2,1,7,3,组六
2013209,5,6,2,13,4,组六
2013210,5,3,9,17,6,组六
2013211,7,3,4,14,4,组六
2013212,1,4,3,8,3,组六
2013213,3,3,8,14,5,组三
2013214,7,7,9,23,2,组三
2013215,5,4,1,10,4,组六
2013216,0,0,5,5,5,组三
2013217,8,9,8,25,1,组三
2013218,1,4,7,12,6,组六
2013219,5,2,7,14,5,组六
2013220,3,0,0,3,3,组三
2013221,6,0,9,15,9,组六
2013222,6,0,5,11,6,组六
2013223,5,7,1,13,6,组六
2013224,0,0,0,0,0,豹子
2013225,9,5,2,16,7,组六
2013226,0,8,3,11,8,组六
2013227,5,5,9,19,4,组三
2013228,7,5,6,18,2,组六
2013229,2,9,0,11,9,组六
2013230,4,5,2,11,3,组六
2013231,0,5,9,14,9,组六
2013232,6,4,7,17,3,组六
2013233,4,2,2,8,2,组三
2013234,5,6,5,16,1,组三
2013235,9,0,9,18,9,组三
2013236,5,5,7,17,2,组三
2013237,6,8,2,16,6,组六
2013238,6,9,5,20,4,组六
2013239,6,9,2,17,7,组六
2013240,7,5,1,13,6,组六
2013241,8,6,6,20,2,组三
2013242,5,1,1,7,4,组三
2013243,4,8,1,13,7,组六
2013244,6,4,2,12,4,组六
2013245,3,0,4,7,4,组六
2013246,2,7,4,13,5,组六
2013247,6,7,3,16,4,组六
2013248,4,7,7,18,3,组三
2013249,6,9,0,15,9,组六
2013250,7,1,4,12,6,组六
2013251,6,5,9,20,4,组六
2013252,9,7,8,24,2,组六
2013253,6,8,7,21,2,组六
2013254,8,3,8,19,5,组三
2013255,0,1,5,6,5,组六
2013256,2,8,6,16,6,组六
2013257,6,2,7,15,5,组六
2013258,9,3,0,12,9,组六
2013259,0,4,4,8,4,组三
2013260,8,5,4,17,4,组六
2013261,5,6,3,14,3,组六
2013262,4,3,3,10,1,组三
2013263,5,2,1,8,4,组六
2013264,0,3,5,8,5,组六
2013265,8,2,1,11,7,组六
2013266,9,2,6,17,7,组六
2013267,9,1,5,15,8,组六
2013268,8,3,1,12,7,组六
2013269,3,0,5,8,5,组六
2013270,2,5,3,10,3,组六
2013271,7,9,1,17,8,组六
2013272,6,9,0,15,9,组六
2013273,4,1,8,13,7,组六
2013274,6,9,5,20,4,组六
2013275,1,6,5,12,5,组六
2013276,8,4,5,17,4,组六
2013277,4,5,3,12,2,组六
2013278,3,9,3,15,6,组三
2013279,9,0,0,9,9,组三
2013280,5,7,5,17,2,组三
2013281,9,9,7,25,2,组三
2013282,9,0,1,10,9,组六
2013283,3,1,4,8,3,组六
2013284,8,5,4,17,4,组六
2013285,5,7,1,13,6,组六
2013286,2,4,7,13,5,组六
2013287,9,0,9,18,9,组三
2013288,9,2,6,17,7,组六
2013289,6,0,7,13,7,组六
2013290,6,6,3,15,3,组三
2013291,5,5,6,16,1,组三
2013292,9,4,9,22,5,组三
2013293,4,2,1,7,3,组六
2013294,7,3,2,12,5,组六
2013295,8,2,0,10,8,组六
2013296,5,5,7,17,2,组三
2013297,3,8,9,20,6,组六
2013298,3,3,7,13,4,组三
2013299,0,8,7,15,8,组六
2013300,1,9,2,12,8,组六
2013301,3,7,6,16,4,组六
2013302,3,1,6,10,5,组六
2013303,8,2,0,10,8,组六
2013304,0,1,4,5,4,组六
2013305,2,3,8,13,6,组六
2013306,1,2,0,3,2,组六
2013307,5,9,8,22,4,组六
2013308,2,5,7,14,5,组六
2013309,3,0,8,11,8,组六
2013310,8,7,3,18,5,组六
2013311,6,9,4,19,5,组六
2013312,4,6,9,19,5,组六
2013313,7,1,3,11,6,组六
2013314,7,0,0,7,7,组三
2013315,4,9,7,20,5,组六
2013316,8,3,2,13,6,组六
2013317,4,5,5,14,1,组三
2013318,7,8,0,15,8,组六
2013319,9,1,8,18,8,组六
2013320,3,8,8,19,5,组三
2013321,8,0,0,8,8,组三
2013322,1,5,7,13,6,组六
2013323,5,2,5,12,3,组三
2013324,1,6,9,16,8,组六
2013325,7,7,5,19,2,组三
2013326,3,3,1,7,2,组三
2013327,7,7,5,19,2,组三
2013328,9,0,1,10,9,组六
2013329,3,5,8,16,5,组六
2013330,8,9,3,20,6,组六
2013331,1,8,9,18,8,组六
2013332,7,2,6,15,5,组六
2013333,6,6,5,17,1,组三
2013334,4,3,9,16,6,组六
2013335,8,5,2,15,6,组六
2013336,1,6,6,13,5,组三
2013337,3,2,6,11,4,组六
2013338,5,4,9,18,5,组六
2013339,9,5,8,22,4,组六
2013340,4,1,4,9,3,组三
2013341,1,5,6,12,5,组六
2013342,2,5,4,11,3,组六
2013343,6,6,1,13,5,组三
2013344,1,1,0,2,1,组三
2013345,0,6,7,13,7,组六
2013346,7,6,7,20,1,组三
2013347,7,9,7,23,2,组三
2013348,5,6,6,17,1,组三
2013349,8,3,3,14,5,组三
2013350,0,5,2,7,5,组六
2013351,2,1,1,4,1,组三
2013352,4,5,4,13,1,组三
2013353,5,8,9,22,4,组六
2013354,9,9,7,25,2,组三
2013355,0,3,0,3,3,组三
2013356,8,0,0,8,8,组三
2013357,1,5,4,10,4,组六
2013358,9,8,8,25,1,组三
2014001,9,6,3,18,6,组六
2014002,3,7,5,15,4,组六
2014003,6,1,2,9,5,组六
2014004,9,2,9,20,7,组三
2014005,1,2,1,4,1,组三
2014006,3,4,4,11,1,组三
2014007,4,2,4,10,2,组三
2014008,1,3,4,8,3,组六
2014009,6,1,8,15,7,组六
2014010,4,1,6,11,5,组六
2014011,5,3,7,15,4,组六
2014012,9,0,2,11,9,组六
2014013,6,0,0,6,6,组三
2014014,5,3,5,13,2,组三
2014015,1,7,5,13,6,组六
2014016,9,8,2,19,7,组六
2014017,0,7,1,8,7,组六
2014018,0,2,1,3,2,组六
2014019,4,3,0,7,4,组六
2014020,1,8,2,11,7,组六
2014021,3,5,4,12,2,组六
2014022,6,0,3,9,6,组六
2014023,6,4,9,19,5,组六
2014024,2,2,4,8,2,组三
2014025,2,0,7,9,7,组六
2014026,1,0,7,8,7,组六
2014027,7,2,7,16,5,组三
2014028,4,4,0,8,4,组三
2014029,6,0,5,11,6,组六
2014030,4,0,5,9,5,组六
2014031,8,9,1,18,8,组六
2014032,2,6,6,14,4,组三
2014033,9,4,9,22,5,组三
2014034,5,1,8,14,7,组六
2014035,4,6,7,17,3,组六
2014036,1,0,4,5,4,组六
2014037,1,8,5,14,7,组六
2014038,2,9,1,12,8,组六
2014039,9,2,2,13,7,组三
2014040,9,0,1,10,9,组六
2014041,7,2,5,14,5,组六
2014042,3,6,3,12,3,组三
2014043,5,0,1,6,5,组六
2014044,3,5,4,12,2,组六
2014045,7,4,7,18,3,组三
2014046,5,8,4,17,4,组六
2014047,8,9,8,25,1,组三
2014048,8,6,1,15,7,组六
2014049,9,0,8,17,9,组六
2014050,4,2,4,10,2,组三
2014051,5,3,6,14,3,组六
2014052,0,3,2,5,3,组六
2014053,8,1,2,11,7,组六
2014054,7,2,5,14,5,组六
2014055,8,0,7,15,8,组六
2014056,6,7,8,21,2,组六
2014057,5,0,1,6,5,组六
2014058,3,2,2,7,1,组三
2014059,4,2,9,15,7,组六
2014060,9,3,2,14,7,组六
2014061,2,2,5,9,3,组三
2014062,3,8,2,13,6,组六
2014063,4,7,8,19,4,组六
2014064,2,1,8,11,7,组六
2014065,2,9,0,11,9,组六
2014066,0,0,3,3,3,组三
2014067,3,1,8,12,7,组六
2014068,1,0,2,3,2,组六
2014069,0,6,4,10,6,组六
2014070,1,1,9,11,8,组三
2014071,2,9,2,13,7,组三
2014072,4,8,8,20,4,组三
2014073,0,4,2,6,4,组六
2014074,5,0,0,5,5,组三
2014075,4,1,4,9,3,组三
2014076,3,8,2,13,6,组六
2014077,7,4,7,18,3,组三
2014078,4,6,7,17,3,组六
2014079,7,9,4,20,5,组六
2014080,5,8,7,20,3,组六
2014081,2,0,6,8,6,组六
2014082,3,2,4,9,2,组六
2014083,0,9,3,12,9,组六
2014084,9,8,7,24,2,组六
2014085,2,4,3,9,2,组六
2014086,7,9,5,21,4,组六
2014087,8,4,4,16,4,组三
2014088,5,7,1,13,6,组六
2014089,6,6,0,12,6,组三
2014090,8,3,8,19,5,组三
2014091,4,9,6,19,5,组六
2014092,5,0,8,13,8,组六
2014093,1,9,6,16,8,组六
2014094,1,8,9,18,8,组六
2014095,7,7,5,19,2,组三
2014096,2,1,6,9,5,组六
2014097,7,7,4,18,3,组三
2014098,1,3,9,13,8,组六
2014099,4,6,4,14,2,组三
2014100,2,6,9,17,7,组六
2014101,1,0,9,10,9,组六
2014102,7,5,0,12,7,组六
2014103,8,3,2,13,6,组六
2014104,5,7,6,18,2,组六
2014105,4,9,0,13,9,组六
2014106,0,8,2,10,8,组六
2014107,6,3,9,18,6,组六
2014108,1,6,8,15,7,组六
2014109,6,5,2,13,4,组六
2014110,4,7,5,16,3,组六
2014111,9,0,5,14,9,组六
2014112,0,1,3,4,3,组六
2014113,7,5,8,20,3,组六
2014114,2,1,4,7,3,组六
2014115,1,6,5,12,5,组六
2014116,9,0,6,15,9,组六
2014117,8,9,5,22,4,组六
2014118,1,9,4,14,8,组六
2014119,9,0,4,13,9,组六
2014120,2,4,4,10,2,组三
2014121,5,8,0,13,8,组六
2014122,2,0,3,5,3,组六
2014123,8,3,1,12,7,组六
2014124,3,9,5,17,6,组六
2014125,1,4,7,12,6,组六
2014126,8,4,8,20,4,组三
2014127,2,2,7,11,5,组三
2014128,2,1,5,8,4,组六
2014129,0,8,8,16,8,组三
2014130,0,1,4,5,4,组六
2014131,5,9,4,18,5,组六
2014132,3,5,1,9,4,组六
2014133,0,0,6,6,6,组三
2014134,6,3,3,12,3,组三
2014135,1,4,4,9,3,组三
2014136,2,6,8,16,6,组六
2014137,5,5,8,18,3,组三
2014138,3,8,7,18,5,组六
2014139,1,3,8,12,7,组六
2014140,7,6,6,19,1,组三
2014141,8,1,0,9,8,组六
2014142,6,5,6,17,1,组三
2014143,6,7,5,18,2,组六
2014144,8,6,5,19,3,组六
2014145,4,1,5,10,4,组六
2014146,8,1,8,17,7,组三
2014147,1,4,2,7,3,组六
2014148,2,9,5,16,7,组六
2014149,6,8,9,23,3,组六
2014150,0,2,8,10,8,组六
2014151,9,8,7,24,2,组六
2014152,0,2,8,10,8,组六
2014153,3,0,8,11,8,组六
2014154,2,6,8,16,6,组六
2014155,2,1,3,6,2,组六
2014156,1,5,9,15,8,组六
2014157,0,7,9,16,9,组六
2014158,3,7,0,10,7,组六
2014159,0,9,0,9,9,组三
2014160,9,2,8,19,7,组六
2014161,5,5,0,10,5,组三
2014162,7,2,9,18,7,组六
2014163,3,0,2,5,3,组六
2014164,9,9,3,21,6,组三
2014165,1,5,2,8,4,组六
2014166,0,9,9,18,9,组三
2014167,7,6,5,18,2,组六
2014168,1,9,8,18,8,组六
2014169,1,0,4,5,4,组六
2014170,2,5,7,14,5,组六
2014171,6,3,0,9,6,组六
2014172,9,5,9,23,4,组三
2014173,8,8,8,24,0,豹子
2014174,4,0,9,13,9,组六
2014175,6,9,1,16,8,组六
2014176,0,3,4,7,4,组六
